likes_list,Comments_list,Caption_list,hashtags_list,date_list,url_list
16,0,FREE MAGIC SHOW TONIGHT! Take a break from studying and come out to Cook-Dewitt at 8PM✨,[],2017-04-17 17:50:58,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/17932086_1328962953860155_6870058523644919808_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=ibIkM-gnQ4AAX-BLNi0&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDfswaD57ZpKV4IfsTGjJSUrb69_jduRtUz5gf6Nnpr_w&oe=6433AD8F&_nc_sid=86f79a
28,0,Thanks to Brooks Wheelan and everyone for attending! #GVLaughFest,['gvlaughfest'],2017-03-15 01:40:30,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/17265581_1344353035602942_1949520028277669888_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=TfKpfAADVfcAX8yulkV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCcYtavfwfhSUPit6nnN72T23OsUlka3MT7z5ztPhMoNQ&oe=642F9A88&_nc_sid=86f79a
17,0,Don't miss Brooks Wheelan at Loosemore Auditorium tomorrow night at 8 PM in Grand Rapids! Free event for all #LaughFest2017 (Video from @teamcoco),['laughfest2017'],2017-03-13 19:11:20,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/17127120_250264998769445_4061959706669744128_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=pNJV_F3OF6gAX9HoTuX&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC5lRe8fkIeNp6TcUqiePnr7rHE0Wl4LL4iarB3GU6E_g&oe=64300568&_nc_sid=86f79a
20,0,Just a few more weeks until @brookswheelan performs a free event as part of #LaughFest2017 in Loosemore Auditorium!,['laughfest2017'],2017-02-28 16:24:30,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/16789858_241291823008353_7770698399518556160_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=gKSGkU_sHiAAX_f6cR2&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCpVjG9xkTneMwy2MlFGYxtDpnVJBIEydDEUR_l4AyZqg&oe=64334983&_nc_sid=86f79a
38,0,Congrats to the top 3! 🥇🥈🥉 #LastLakerStanding2017,['lastlakerstanding2017'],2017-02-12 01:34:36,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/16585606_388022298240533_3237961920170426368_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=2aplm-DxXZIAX-827y1&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDb25xOCo-5I_AUDaIqZifpxmT1G4S9IvLBwoQpWN51vA&oe=643349C5&_nc_sid=86f79a
15,0,Josh Johnson kicking off Last Laker Standing finals! Come join us in the Grand River Room of Kirkhof,[],2017-02-12 00:16:35,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/16464464_703834773119637_9109287221457846272_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=bwLxOmxR3uIAX9-thgS&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB9Y02pPPAzvbyXUZukCB7nSpsMoc7hTeVrrhqW_IFoYg&oe=642FFE07&_nc_sid=86f79a
12,0,Let's Get Crafty happening now in Kirkhof! + FREE TREATS😍💖 #ValentinesDay,['valentinesday'],2017-02-10 00:02:11,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/16583151_254542484986229_5633398166222012416_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=Q33Rk_M5Gq4AX8eDSxJ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBfISYG4LqAh0eWG09vi_AEoKrSJAdh2_66DMPYFnyhAg&oe=6433B6D3&_nc_sid=86f79a
10,1,Let's Get Crafty: Valentine's Day Edition is happening tomorrow in the Kirkhof lounge 6:30-9:30pm! Come make free crafts and get free snacks😋💝 #valentinesday,['valentinesday'],2017-02-08 19:59:56,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/16228892_145005822676436_8218614122137255936_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=AW1t0zMv9B8AX8s0D6x&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBr9dKQQLOFh7z6sNFIxx5RujM1V5aGhbbyiNTbhhjMxg&oe=643327BE&_nc_sid=86f79a
9,0,Some treats for you this week❣️🍰 #LetsGetCrafty #BridgetJonesBaby #LastLakerStanding2017 ‼️,"['letsgetcrafty', 'bridgetjonesbaby', 'lastlakerstanding2017']",2017-02-06 20:03:18,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/16465767_285289318557374_3033588714593845248_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=BRZAKsgYoXgAX-3tNKk&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBsSVymoWsYxml8uSnmearYmNJUQxgEXLEvV4RwAHNwxg&oe=6433E6EB&_nc_sid=86f79a
6,0,"‪Thanks to everyone who attended the semi-finals!
Finals will be next Saturday in the Grand River Room @ 7pm🏆🏆🏆 #LastLakerStanding2017‬",['lastlakerstanding2017'],2017-02-05 02:00:24,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/16583891_599736520211917_2382596007528497152_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=omxKgfSMdr4AX88oh9X&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCPNh9dLXB2sQqtcI1sN6IoHEEKHU5BY0bgqVYOdVIgVQ&oe=642F6D9F&_nc_sid=86f79a
12,0,Make sure to attend the #LastLakerStanding2017 semi-finals THIS Saturday! Your votes will help determine who moves on to the finals 🥇🥈🥉,['lastlakerstanding2017'],2017-02-02 22:42:39,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/16465157_1079611332166301_1778490779828748288_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=7p2fdUfA_8AAX865yWO&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA3KqlQB7OMrVjR6nVh7LteVBN7MFVMrEciZxekpE9pdg&oe=64329296&_nc_sid=86f79a
16,0,"‪Show off your comedic skills and be the Last Laker Standing!🎤All are welcome to audition, e-mail spotlight@gvsu.edu to sign up😄‬ #GVSU #comedy #standupcomedy","['gvsu', 'comedy', 'standupcomedy']",2017-01-19 16:27:18,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/15877531_332142350519258_4899395492355506176_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=Fdv8SZkXmJkAX8c4I7-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAAQVkz0M8Hd4dSWX1nC8biPbSo-Sqnv62zRKxx8npjcA&oe=64323C58&_nc_sid=86f79a
28,0,The Icarus Account's first show of 2017🙌🏻 #GVSU,['gvsu'],2017-01-18 02:42:28,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/16123812_1233830220038570_768284325434097664_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=_Pn0gU11uqQAX-EKD9m&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBW0u5huly4Q8MxLLaW6dYT6k75O3vrDH0yu0rTTaq6og&oe=642FC92B&_nc_sid=86f79a
13,0,Free concert tonight in the Grand River Room! Hope to see you there🎶 #theicarusaccount,['theicarusaccount'],2017-01-17 23:46:00,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/16123798_357199947982935_999709713237016576_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=u7omvjJOTqsAX_3IxRR&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDBQGIV0PaRwdAK4UK6lTXCkApH1bKWME0u6uFkgeKRtg&oe=6433D2D6&_nc_sid=86f79a
15,0,Stop by and see us at Campus Life Night 2.0 tonight in Kirkhof! Hear about our upcoming events and how YOU can be a part of them🎶🎥🎤,[],2017-01-13 19:24:01,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/15876431_596070980587009_6830887696055926784_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=C-V9VOuDok0AX_9MFx7&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCGF49jSNPfyJlTvu7_jwwbfth604Lt0NRjHn1b7Bx6QA&oe=6432B131&_nc_sid=86f79a
15,0,"The Icarus Account will be performing a free concert at GVSU on January 17th in the Grand River Room! You don't want to miss this, RSVP here: https://www.facebook.com/events/1860860210815691/?ti=icl #theicarusaccount
Full video: https://youtu.be/qqNFtxb66wc",['theicarusaccount'],2017-01-12 23:42:39,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/15803552_211258476003820_5105815967108169728_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=K7SfpybIZiUAX8ohPEa&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAyMOMkzMtUL6qxNZslHhOcb42h8COlolRnkXRGtp6Zug&oe=642F642E&_nc_sid=86f79a
16,0,"Hit LIKE if you'll be joining us for Let's Get Crafty! Holiday ornaments and cards, all supplies are included for FREE!",[],2016-12-05 23:56:39,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/15306672_720668551424529_3728501168817569792_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=HO5EqDZprT4AX9EU-_0&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDCvNqMiyg6cVmrQhbLj1S7_gNzKIBAyv0urJZbl_dutA&oe=6432C80F&_nc_sid=86f79a
19,0,"He's baaaaack! Tom DeLuca this Wednesday at 9PM in GRR. It's FREE and hilarious, come watch! 😂😂😂",[],2016-11-28 18:55:34,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/14574205_1217272201689716_2478378111851298816_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=pqmocR6rmtQAX-uX9-m&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAiVN36vpnNaVNroEtpUDngiTqVWgdya-3Fg_9x2BoGbA&oe=64337D54&_nc_sid=86f79a
17,0,"Santa's comin' to town! Come watch our premiere of Elf, complete with free popcorn. Kirkhof Theater on Friday, Dec. 2 at 9PM 🎅🏼 🍿 🎥 ❄️",[],2016-11-28 18:02:47,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/15101643_168070440326324_4767183866270056448_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=US5h13_57FMAX-PO8bf&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBvFn5GDgX3wCAiaWDurQ1BVh-9CYPaaiPVu6lPgNmFCg&oe=64335A5A&_nc_sid=86f79a
16,0,"We are thankful for YOU, Lakers! Enjoy your time off and more importantly...the mashed potatoes😜🍗🍽",[],2016-11-24 16:25:41,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/14574036_1787634888179315_8968505881486426112_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=M2MkKodoWuYAX9U-95P&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB-cVvuQn5Zg46Z-cHcdD6vS5zI6jZaUrtc1t6H5nLOKA&oe=6433753D&_nc_sid=86f79a
12,0,Open Mic Night is happening now until 9:00pm in the Kirkhof Lounge!,[],2016-11-19 00:15:45,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/14709571_326496814390283_2238189783878729728_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=gUCuMeF0Yq4AX-T6PsG&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD8iQDgHTUUwI7E9vOCbMr3N1ICNDn6cnwYMtQDCNa5hg&oe=6432A1B8&_nc_sid=86f79a
5,0,See you tomorrow for our last Open Mic Night of the semester! 7-9PM in Kirkhof!,[],2016-11-17 17:35:51,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/15034949_1262149500515992_1299406518197682176_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=Q9Fj1BvVoPsAX88XOOS&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAbKZjWa3XPh6OqIF3JtvDCViZ_wjoRPZBsyauhUcxFDQ&oe=64336572&_nc_sid=86f79a
8,0,"We're looking for YOU! Apply today! #GVSU
Digital Media: bit.ly/2eDLnCz
Membership: bit.ly/2feKE7f",['gvsu'],2016-11-17 15:47:08,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/15043700_213602919063884_5747388118676275200_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=yon2dXUj0jEAX8rHHaw&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAlnr_M2QCXMP5kmIppmsAlUVQ5LJRZ-XWfdm23urEfHA&oe=6433A6EC&_nc_sid=86f79a
14,0,"NEXT EVENT! Popcorn & a Movie 🍿🎥 this Friday, November 11 at 9PM [FREE POPCORN]",[],2016-11-07 00:01:07,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/14705186_1729463717376437_7580603202832171008_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=YNHBiBHMW4AAX-oFjKT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCcIe33xvTlTK6bPaohsjDevQMfSAERoyUHEFu470hZ-g&oe=6432E08E&_nc_sid=86f79a
21,0,MISSION accomplished. Thank you @mimprovable for a HILARIOUS evening. 🙀😂🎙,[],2016-11-05 00:33:08,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/14701263_125753694567518_2973675806305288192_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=wbTo8UaGMW0AX94DFvI&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA1_2LJppwvT71HFLc62X9CKok4lCJWXOPAVrLu54Gtew&oe=6433C4FF&_nc_sid=86f79a
18,1,Mission IMPROVable will be at GVSU today at 7pm in Pere Marquette!,[],2016-11-04 14:44:26,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/14718419_1788972931372830_948046578130616320_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=VdHtNtmkKJcAX8it0kF&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB3PMBrsTTWSYj06VcI1KWIZ8-4IolMTr5_UNtOig-rkg&oe=6432BA19&_nc_sid=86f79a
8,0,Tonight!! Come Swing Dance at GV!!!,[],2016-10-07 20:43:06,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/14591150_292948647758327_3894402561322516480_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=QWkY8a6cTCAAX8V_mzv&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBUV19b8w9so5Ss4vYYt02IKbogCgdODbXhBqxsM0H5PQ&oe=64334C7F&_nc_sid=86f79a
10,0,TOMORROW at the Fieldhouse! Come for fun and activities for the whole family! #GVSU,['gvsu'],2016-09-16 14:26:23,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/13721183_142060769582069_1087863396_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=7qjOExCsS_MAX89rm1G&edm=APU89FABAAAA&ccb=7-5&oh=00_AfALWJaZBcWuNkdgv6UvZQ6Bkl_QF1aw7EodXU__SLgRhA&oe=6432C4B0&_nc_sid=86f79a
33,0,Was your mind blown?! Ours was! Thanks Ben Seidman for an unreal night of magic! #GVHomecoming #LakerMagic,"['gvhomecoming', 'lakermagic']",2016-09-08 14:59:54,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/14156338_536185059914043_1511111673_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=VPZaqUntXTEAX8nyIqd&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDLm2hgSI2bqrnGCd61wg99OzxJ2IW_DYzAEMITkX1DnA&oe=6432E701&_nc_sid=86f79a
11,0,Magician/comedian @ben_seidman visits GV this Wednesday at 9PM in Holton Hooker!!,[],2016-09-04 02:16:55,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/14134528_1166365540087908_96661989_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=bbWm-ff6yF8AX8e4frc&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAmy5BkGRTqzDWeJFAaM5rPhel0aTXPMZKAhtdg5ry-2A&oe=6432CC85&_nc_sid=86f79a
8,0,"Tomorrow watch your favorite heroes on the big screen! Premiere with popcorn is in Big Screen Theatre in Kirkhof at 9 PM!
#spotlight",['spotlight'],2016-09-01 20:51:57,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/14063687_575674879287208_54650384_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=hFUHkkB1uzMAX80TOdI&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDSyvG0dmNR-hhvFdXC9X63eeW4um4F9QkeGRfoiTh4GA&oe=64334DDD&_nc_sid=86f79a
10,0,"Come hang with us on the Kirkhof lawn THIS FRIDAY! Free food, music, prizes! #ExtravaGRANDza",['extravagrandza'],2016-04-18 20:14:49,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/12918030_160714850990664_568147345_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=yTJCnG7Ip6MAX_47_hh&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAXTXWNUwN8DeWCiRSkTqxK7tJIXpEXYi11bKhxGN-17Q&oe=64338AEF&_nc_sid=86f79a
14,0,"#TBT One week ago, @DanAndShay brought the party to Allendale! Thank YOU for making it a night to remember. [📷: @matt_collazo ]",['tbt'],2016-04-14 16:28:10,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/12976170_1718847595057568_957328044_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=WVIivKxWDZUAX_TVtWb&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDAwVqmEBJ2NyxMB0jJ7a3hu720KEt-PNucnnTCtrVyKg&oe=6432F36F&_nc_sid=86f79a
10,0,"NOW PLAYING: Concussion featuring Will Smith. 11, 2, 5 & 9!",[],2016-04-11 14:38:04,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/12080423_844543382358357_143614925_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=qeSmK3rCUucAX94cVqa&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB-_8vkguoOUo9UI4Xs2EtnfyNQP8dN_01uju_fe9vTbA&oe=64324B87&_nc_sid=86f79a
25,0,T-minus 2 hours until we rock the house with @danandshay tonight! #gvspringconcert #gvsu,"['gvspringconcert', 'gvsu']",2016-04-07 21:32:36,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/12965767_244899705860870_1852811711_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=K9zEAiUDQYUAX8JJhnE&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCdiEVE19kqhx5Ee3eDAH1cyQBRq_JumgKxcAm7IbKxEQ&oe=6433D836&_nc_sid=86f79a
12,0,"TONIGHT IS THE NIGHT! We know @danandshay are ready, are you? #GVSpringConcert",['gvspringconcert'],2016-04-07 18:10:34,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/12446277_623567207797436_785019509_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=gJbdXn6s_qkAX-r9bsV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBBJhcDngysgUlSCFKNNpYFPTrchyIJV6_OHr9KJY-X-Q&oe=6432A308&_nc_sid=86f79a
9,0,"You waited! But it's okay, student tickets still available at 2020 for $15! @gvsustudentlife @gvsu2020 #GVSpringConcert",['gvspringconcert'],2016-04-07 14:05:57,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/12797991_1593515884295715_425844633_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=sjvcr--k8bEAX8BncpS&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD06e1mU5_hIQzp_rv9RL2xIcD7R6zOkQErhU3xFG8JdA&oe=64321353&_nc_sid=86f79a
13,0,ONE DAY AWAY! #GVSpringConcert is tomorrow night! Last minute tickets starting again at 10am at 2020.,['gvspringconcert'],2016-04-06 21:53:55,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/12501528_585444188272373_1139404205_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=bAzWLvclSNMAX96fwrd&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA-9vOABfiZefCK06FteWyuwTQ9bjVN6n4NqG2IxQWPPQ&oe=6432FC69&_nc_sid=86f79a
6,0,A winner must be chosen! We've extended our Insta-Win! Do this to win a pair of tickets to the show Thursday! Don't miss out! Follow us and snap a creative photo featuring a Dan + Shay poster and you or a group! Tag @spotlightgv in your photo! Happy posting! #gvspringconcert #gvsu,"['gvspringconcert', 'gvsu']",2016-04-04 16:06:29,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/12912667_857445414381407_735866600_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=EEc_YFEmxDAAX_MVozn&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC39TcgL5RDeD6I_2puAlWhs6SsKvrzOGasp4bV2-HG7g&oe=64331432&_nc_sid=86f79a
1,0,Steve Jobs: The Man in the Machine NOW PLAYING in Kirkhof!,[],2016-04-04 14:39:09,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/12950412_576866309136218_1446424888_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=nGImxFEPn2YAX-RYxkD&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBnAuzKSietJyX9oH5F2YSbyuD4Ynhi8iVLYiquE2K5HA&oe=6432AE5C&_nc_sid=86f79a
10,0,Count it on one hand! #GVSpringConcert,['gvspringconcert'],2016-04-02 20:33:42,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/12599520_256804587991557_1234311505_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Q22_Poh7E_QAX81MFpe&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDsixjttCskMvnRMvQj5Ivav13_O1KOmpSxSiJo69I-jw&oe=6433650D&_nc_sid=86f79a
11,0,ONE. WEEK. Are you excited?! #GVSpringConcert,['gvspringconcert'],2016-03-31 19:46:37,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/12519402_219480188414441_1925390330_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=fgTalzhveNcAX8fdIDs&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCdB0QvjgsbvadRZPPotDWyB-Jnszl9gjQ5HBSq_AKwkA&oe=643338A2&_nc_sid=86f79a
14,0,"Win FREE tickets to the Spring Concert! Follow us and snap a creative photo featuring a Dan + Shay poster and you or a group! Tag @spotlightgv in your photo! Submissions are open until Sunday April 3rd at Midnight. The winner will be revealed Monday, and they will win a pair of tickets to the show! Happy posting! #gvsu #gvspringconcert","['gvsu', 'gvspringconcert']",2016-03-30 22:47:53,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/10817978_842564175866409_1699374931_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=mzQOLudbyh4AX_jHnXy&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBZOs8GtpAYW-2wmUE_7-E1Bs3C_gxR4NJ9azvvcK8vKw&oe=64331476&_nc_sid=86f79a
13,0,ARTIST ANNOUNCEMENT: opening for @danandshay are @joelcrouse and @ryankinder #GVSpringConcert,['gvspringconcert'],2016-03-29 17:00:59,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/12935034_208607629528354_1748554683_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=c6WgtLN6HhQAX_jQ2_f&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBFxbm-iIrM0UnMTZQzvso62u_5PWnsIaFWUFaSVWtHxA&oe=64339775&_nc_sid=86f79a
12,0,Can you believe the #GVSpringConcert is in 10 days?! Get your tickets today! @danandshay,['gvspringconcert'],2016-03-28 18:50:04,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/12917944_214032955619116_165073165_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=4wEFlXgoG-cAX-yfXm7&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAZViOEGYCrypMQyBc2wMQncPW_RMqnxYAHnXmngzjvuw&oe=6433C182&_nc_sid=86f79a
9,0,"Catch Tina Fey and Amy Poehler in ""Sisters"" every day this week!",[],2016-03-28 14:40:57,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/10375822_1038858426184816_259888273_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=QTTHT7CaGTkAX9hXyc_&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAvVVcU0NWDbiaTLtzMgH6-puzu5PQDthtq5U09JKVqJw&oe=6433AC48&_nc_sid=86f79a
22,0,Thanks for making us all laugh tonight @tonebell! It was a great show! #GVSU #laughfest,"['gvsu', 'laughfest']",2016-03-21 03:52:47,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/12816861_1699398670342666_268726931_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=jWZ8gK44y7wAX-ToJp0&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBI-Tyva_Hf8HxX6MKOXGYsxFS2dbhMdmvMMS6ycs5IFw&oe=64328F9F&_nc_sid=86f79a
